art_id;type;year;title;pages_start;pages_end;booktitle;journal_series;journal_editor;journal_volume;journal_isbn;url
phd/de/Osherenko2010;Phd;2010;Opinion mining and lexical affect sensing.;1;253;;;;;;http://opus.bibliothek.uni-augsburg.de/volltexte/2010/1606/
phd/de/Blum2010;Phd;2010;Formalization of a converged internet and telecommunications service environment.;1;212;;;;;;http://opus.kobv.de/ubp/volltexte/2011/5114/
phd/de/Schmudderich2010;Phd;2010;Multimodal learning of grounded concepts in embodied systems.;1;125;;;;;;
phd/de/Mahlmann2010;Phd;2010;Peer-to-peer networks based on random graphs.;1;110;;;;;;http://ubdok.uni-paderborn.de/servlets/DerivateServlet/Derivate-12244/diss.pdf
phd/de/Brandt2010;Phd;2010;Multidimensional transcoding for adaptive video streaming.;1;150;;;;;;
phd/de/Strunk2010;Phd;2010;Bestimmung der Dienstg?tezuverl?ssigkeit in zusammengesetzten Dienstleistungen im Internet der Dienste.;1;184;;;;;;
phd/de/Pfeffer2010;Phd;2010;An underlay system for dynamic and distributable web applications.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2010/2605/
phd/de/Zhu2010;Phd;2010;Characterization, classification and alignment of protein-protein interfaces.;;;;;;;;http://scidok.sulb.uni-saarland.de/volltexte/2010/3278/
phd/de/Altfeld2010;Phd;2010;Kostensch?tzung f?r Softwareentwicklungsprojekte: eine Methode zur funktionalen Gr??enmessung auf Grundlage der UML.;1;232;;;;;;
phd/de/Kessler2010;Phd;2010;Context-aware semantics-based information retrieval.;1;131;;;;;;
phd/de/Mnif2010;Phd;2010;Quantitative Emergenz: eine Quantifizierungsmethodik f?r Ordnung in selbstorganisierenden technischen Systemen.;1;124;;;;;;
phd/de/Warns2010;Phd;2010;Structural failure models for fault-tolerant distributed computing.;1;216;;;;;;
phd/de/Nolte2010;Phd;2010;Ein speichereffizienter, programmierbarer Prozessor zur Entropiedecodierung hochratiger HDTV-Videobitstr?me.;1;190;;;;;;
phd/de/Oliver2010;Phd;2010;An approach to timeliness in wireless sensor network communications.;1;144;;;;;;http://kluedo.ub.uni-kl.de/volltexte/2010/2554/index.html
phd/de/Betzler2010;Phd;2010;A Multivariate Complexity Analysis of Voting Problems.;1;236;;;;;;http://www.dr.hut-verlag.de/978-3-86853-723-9.html
phd/de/Maaser2010;Phd;2010;Design and realization of privacy guaranteeing means for context-sensitive systems.;1;161;;;;;;http://opus.kobv.de/btu/volltexte/2010/1959/
phd/de/Schlauweg2010;Phd;2010;Digitale Wasserzeichenverfahren zur ?berpr?fung der Echtheit von Bildern.;1;182;;;;;;
phd/de/Kluge2010;Phd;2010;Autonomic- und Organic-Computing-Techniken f?r eingebettete Echtzeitsysteme.;1;167;;;;;;http://opus.bibliothek.uni-augsburg.de/volltexte/2011/1621/
phd/de/Chiosa2010;Phd;2010;Efficient and high quality clustering.;1;153;;;;;;http://dokumentix.ub.uni-siegen.de/opus/volltexte/2010/475/
phd/de/Entin2010;Phd;2010;Datenbank-gest?tzte Prozessautomatisierung bei Software-Tests.;1;214;;;;;;
phd/de/John2010a;Phd;2010;Pattern-based documentation analysis for software product lines.;1;221;;;;;;
phd/de/Gamer2010;Phd;2010;Dezentrale, anomalie-basierte Erkennung verteilter Angriffe im Internet.;1;250;;;;;;
phd/de/Panchenko2010;Phd;2010;Anonymous communication in the age of the internet.;1;242;;;;;;
phd/de/Lunglmayr2010;Phd;2010;Reliability-based improvement strategies for LDPC decoders.;1;178;;;;;;
phd/de/Naik2010;Phd;2010;Subspace based data-driven designs of fault detection systems.;1;128;;;;;;http://duepublico.uni-duisburg-essen.de/servlets/DerivateServlet/Derivate-26089/
phd/de/Armoush2010;Phd;2010;Design patterns for safety-critical embedded systems.;1;181;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2010/3273/
phd/de/Tremel2010;Phd;2010;Suchen, finden - glauben?: die Rolle der Glaubw?rdigkeit von Suchergebnissen bei der Nutzung von Suchmaschinen.;;;;;;;;http://edoc.ub.uni-muenchen.de/12418/
phd/de/Stern2010;Phd;2010;Efficiently processing complex queries in sensor networks.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000015693
phd/de/Karger2010;Phd;2010;Policy representation and reasoning with preferences and reactivity.;1;128;;;;;;http://edok01.tib.uni-hannover.de/edoks/e01dh10/64233191X.pdf
phd/de/Melo2010;Phd;2010;Modellbasierte Entwicklung von Interaktionsanwendungen.;1;172;;;;;;http://www.dr.hut-verlag.de/978-3-86853-493-1.html
phd/de/Lubbers2010;Phd;2010;Multithreaded programming and execution models for reconfigurable hardware.;1;180;;;;;;
phd/de/Weichert2010;Phd;2010;Klassifikation morphologischer und pathologischer Strukturen in koronaren Gef??en auf Basis intravaskul?rer Ultraschallaufnahmen zur klinischen Anwendung in einem IVB-System.;;;;;;;;http://eldorado.tu-dortmund.de:8080/handle/2003/27016
phd/de/Dietrich2010;Phd;2010;Syntony: A Framework for UML-Based Simulation, Analysis, and Test with Applications in Wireless Networks.;1;219;;;;;;http://www.dr.hut-verlag.de/978-3-86853-565-5.html
phd/de/Meier2010;Phd;2010;On the termination of the chase algorithm.;;;;;;;;http://www.freidok.uni-freiburg.de/volltexte/7590/
phd/de/Grigonyte2010;Phd;2010;Building and evaluating domain ontologies: NLP contributions.;1;199;;;;;;
phd/de/Seidel2010;Phd;2010;System zur dynamischen Erfassung dom?nenspezifischer Texteinheiten und Texte mit Hilfe von Eigenvektormethoden.;1;140;;;;;;http://www.dr.hut-verlag.de/978-3-86853-625-6.html
phd/de/Reinl2010;Phd;2010;Trajektorien- und Aufgabenplanung kooperierender Fahrzeuge: diskret-kontinuierliche Modellierung und Optimierung.;1;119;;;;;;http://tuprints.ulb.tu-darmstadt.de/2285/
phd/de/Bodensteiner2010;Phd;2010;R?ntgenbasierte Bildgebung mittels eines roboterisierten C-Bogen-Systems.;;;;;;;;http://www.students.informatik.uni-luebeck.de/zhb/ediss765.pdf
phd/de/Krebs2010;Phd;2010;Adaptive Dienstsuche in Wireless-Mesh-Netzwerken.;1;198;;;;;;
phd/de/Ladani2010;Phd;2010;Dynamic race detection in parallel programs.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000021292
phd/de/Mistrzyk2010;Phd;2010;Methodik zur Dokumentation und Analyse von Kommunikationsschwachstellen in sicherheitskritischen Systemen anhand von hierarchischen Aufgabenmodellen.;1;351;;;;;;http://ubdok.uni-paderborn.de/servlets/DerivateServlet/Derivate-12546/DissertationMistrzyk2010.pdf
phd/de/Stein2010;Phd;2010;Entwicklung einer Architektur zum Schutz der Privatsph?re bei der Nutzung von kontextbezogenen Diensten im mobilen Umfeld.;1;333;;;;;;
phd/de/Tambo2010;Phd;2010;A Framework for Virtual Seminar in Cameroon.;;;;;;;;http://deposit.fernuni-hagen.de/2718/
phd/de/Gores2010;Phd;2010;A Model Management Framework for Information Integration.;1;357;;;;;;http://www.dr.hut-verlag.de/978-3-86853-367-5.html
phd/de/Borner2010;Phd;2010;Integrationstest: Testprozess, Testfokus und Integrationsreihenfolge.;1;181;;;;;;http://archiv.ub.uni-heidelberg.de/volltextserver/volltexte/2010/10506/
phd/de/Stoess2010;Phd;2010;System support for distributed energy management in modular operating systems.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000017099
phd/de/Schierl2010;Phd;2010;Real-time media delivery using scalable video coding.;1;208;;;;;;
phd/de/Schuchert2010;Phd;2010;Plant leaf motion estimation using a 5D affine optical flow model.;1;143;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2010/3232/
phd/de/Burghardt2010;Phd;2010;Kollaborative Identifikation von Datenschutzverst??en.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000021291
phd/de/Borsdorff2010;Phd;2010;Variabilit?t und Trends der Vertikalverteilung von Kohlenmonoxid und Wasserdampf abgeleitet durch solare FTIR-Spektrometrie auf der Zugspitze und in Garmisch.;1;185;;;;;;
phd/de/Heumer2010;Phd;2010;Simulation, Erfassung und Analyse direkter Objektmanipulationen in virtuellen Umgebungen.;1;239;;;;;;
phd/de/Hellbach2010;Phd;2010;Entwicklung von Methoden zur Unterscheidung und Interpretation von Bewegungsmustern in dynamischen Szenen.;1;244;;;;;;http://www.db-thueringen.de/servlets/DerivateServlet/Derivate-20286/ilm1-2010000073.pdf
phd/de/Grutzmann2010;Phd;2010;Reconstruction of moving surfaces of revolution from sparse 3-D measurements using a stereo camera and structured light.;1;148;;;;;;http://archiv.ub.uni-heidelberg.de/volltextserver/volltexte/2010/10162/
phd/de/Ribeiro2010;Phd;2010;A framework for XML similarity joins.;1;220;;;;;;http://kluedo.ub.uni-kl.de/volltexte/2010/2542/index.html
phd/de/Schackmann2010;Phd;2010;Metrik-basierte Auswertung von Software-Entwicklungsarchiven zur Prozessbewertung.;1;194;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2010/3412/
phd/de/Retkowitz2010;Phd;2010;Softwareunterst?tzung f?r adaptive eHome-Systeme.;1;358;;;;;;
phd/de/Heim2010;Phd;2010;On iterative decoding and convergence.;1;95;;;;;;
phd/de/Lewandowska2010;Phd;2010;Kontextsensitive Dienste und Informationen f?r mobile Teilnehmer.;1;240;;;;;;
phd/de/Abkai2010;Phd;2010;PhysioSim - a full hard - and software physiological simulation environment applying a hybrid approach based on hierarchical modeling using algebraic and differential systems and dynamic Bayesian networks.;1;218;;;;;;http://madoc.bib.uni-mannheim.de/madoc/volltexte/2010/3003/
phd/de/Worzberger2010;Phd;2010;Management dynamischer Gesch?ftsprozesse auf Basis statischer Prozessmanagementsysteme.;1;306;;;;;;
phd/de/Amor2010;Phd;2010;Imitation learning of motor skills for synthetic humanoids.;1;206;;;;;;http://nbn-resolving.de/urn:nbn:de:bsz:105-qucosa-62877
phd/de/Bundschus2010;Phd;2010;From text to knowledge: bridging the gap with probabilistic graphical models.;1;156;;;;;;http://edoc.ub.uni-muenchen.de/11884/
phd/de/Ayari2010;Phd;2010;Perturbation resilient atomic commit protocols for mobile environments.;1;154;;;;;;http://tuprints.ulb.tu-darmstadt.de/2274/
phd/de/Ripperda2010;Phd;2010;Rekonstruktion von Fassadenstrukturen mittels formaler Grammatiken und Reversible Jump Markov Chain Monte Carlo Sampling.;1;100;;;;;;
phd/de/Oelke2010;Phd;2010;Visual document analysis: towards a semantic analysis of large document collections.;;;;;;;;http://kops.ub.uni-konstanz.de/volltexte/2010/12337/
phd/de/Meinl2010;Phd;2010;Electronic complaints: an empirical study on British English and German complaints on eBay.;1;0;;;;;;http://hss.ulb.uni-bonn.de/2010/2122/2122.htm
phd/de/Staudte2010;Phd;2010;Joint attention in spoken human-robot interaction.;1;194;;;;;;http://scidok.sulb.uni-saarland.de/volltexte/2010/3242/
phd/de/Paulik2010;Phd;2010;Learning speech translation from interpretation.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000018610
phd/de/Farber2010;Phd;2010;Entwicklung eines Virtual-Reality-Frameworks zur Simulation von Punktionseingriffen.;;;;;;;;http://www.students.informatik.uni-luebeck.de/zhb/ediss748.pdf
phd/de/Barthel2010;Phd;2010;Informatikunterricht: W?nsche und Erwartungen von Sch?lerinnen und Sch?lern.;1;191;;;;;;http://eldiss.uni-kiel.de/macau/receive/dissertation_diss_00006206
phd/de/Mewes2010;Phd;2010;Domain-specific Modelling of Railway Control Systems with Integrated Verification and Validation.;1;456;;;;;;http://www.dr.hut-verlag.de/978-3-86853-359-0.html
phd/de/Dobre2010;Phd;2010;Time-efficient asynchronous service replication.;1;176;;;;;;http://tuprints.ulb.tu-darmstadt.de/2300/
phd/de/Sturmer2010;Phd;2010;Entwicklung von interaktiven Online-?bungen f?r die Lehre in der Zahnmedizin.;;;;;;;;
phd/de/Klink2010;Phd;2010;Three-Valued Abstraction for Stochastic Systems.;1;233;;;;;;http://www.dr.hut-verlag.de/978-3-86853-408-5.html
phd/de/Tazari2010;Phd;2010;Algorithmic graph minor theory: approximation, parameterized complexity, and practical aspects.;1;212;;;;;;
phd/de/Kahmer2010;Phd;2010;ExPDT: Vergleichbarkeit von Richtlinien f?r Selbstregulierung und Selbstdatenschutz.;1;159;;;;;;
phd/de/Omlor2010;Phd;2010;New methods for anechoic demixing with application to shift invariant feature extraction.;;;;;;;;http://vts.uni-ulm.de/docs/2010/7243/vts_7243_10225.pdf
phd/de/Gutbrodt2010;Phd;2010;Effizienter Schutz der IT-Sicherheit auf der Feldebene von Automatisierungssystemen.;1;152;;;;;;http://elib.uni-stuttgart.de/opus/volltexte/2010/5166/
phd/de/Thiel2010;Phd;2010;Multiple Classifier Systems Incorporating Uncertainty.;1;205;;;;;;http://www.dr.hut-verlag.de/978-3-86853-675-1.html
phd/de/Hohne2010;Phd;2010;Verfahren zur Anonymisierung von Einzeldaten.;1;137;;;;;;
phd/de/Wagner2010;Phd;2010;On the complexity of isomorphism testing for restricted classes of graphs.;1;208;;;;;;http://vts.uni-ulm.de/docs/2010/7264/vts_7264_10267.pdf
phd/de/Janacik2010;Phd;2010;Self-organizing construction of connected k-hop dominating sets in wireless sensor networks.;1;0;;;;;;http://ubdok.uni-paderborn.de/servlets/DerivateServlet/Derivate-12401/thesis_rc4_mon_1am%20Dierkes.pdf
phd/de/Sedlmair2010;Phd;2010;Visual analysis of in-car communication networks.;;;;;;;;http://edoc.ub.uni-muenchen.de/12448/
phd/de/Martin2010;Phd;2010;A tuplespace based execution model for decentralized workflow enactment: applied for BPEL.;;;;;;;;http://elib.uni-stuttgart.de/opus/volltexte/2010/5669/
phd/de/Mader2010;Phd;2010;Rule-based maintenance of post-requirements traceability.;1;229;;;;;;
phd/de/Ali2010;Phd;2010;Semantic interoperability of ambient intelligent medical devices and e-health systems.;;;;;;;;http://scidok.sulb.uni-saarland.de/volltexte/2010/2963/
phd/de/Jacobs2010;Phd;2010;Ein deformationsinvarianter Point-of-Interest-Detektor.;1;106;;;;;;http://elib.suub.uni-bremen.de/edocs/00101784-1.pdf
phd/de/Knauss2010;Phd;2010;Verbesserung der Dokumentation von Anforderungen auf Basis von Erfahrungen und Heuristiken.;1;279;;;;;;
phd/de/Joisten2010;Phd;2010;Interaktion ?ber Real-Time-Collaboration-Systeme in dezentralen Teams: Fallstudienergebnisse und Interaction Design Patterns.;1;306;;;;;;
phd/de/Olischlager2010;Phd;2010;Processing elastic surfaces and related gradient flows.;1;178;;;;;;http://hss.ulb.uni-bonn.de/2010/2201/2201.htm
phd/de/Schubert2010;Phd;2010;Machine learning of genomic profiles.;;;;;;;;http://archiv.ub.uni-heidelberg.de/volltextserver/volltexte/2010/10336/
phd/de/Mattes2010;Phd;2010;Bestimmung der G?te von CRC-Polynomen f?r die eingebettete sichere Kommunikation.;1;0;;;;;;
phd/de/Brunzel2010;Phd;2010;Ontology learning from semi-structured Web documents.;1;223;;;;;;http://edoc.bibliothek.uni-halle.de:8291/receive/HALCoRe_document_00007972
phd/de/Mietzner2010;Phd;2010;A method and implementation to define and provision variable composite applications, and its usage in cloud computing.;;;;;;;;http://elib.uni-stuttgart.de/opus/volltexte/2010/5614/
phd/uk/Hilmer2010;Phd;2010;Separation of educational and technical content in educational hypermedia.;1;309;;;;;;
phd/ch/Riege2010;Phd;2010;Evolution der referenzmodellbasierten Informationssystem-Architektur - Entwurf und Evaluation einer Methode am Beispiel der Versicherungswirtschaft.;1;228;;;;;;
phd/ch/Saat2010;Phd;2010;Planung der Unternehmensarchitektur: Vorgehen -  Gestaltungsgegenstand - Alternativenbewertung.;1;173;;;;;;
phd/ch/Bocek2010;Phd;2010;PeerCollaboration: A peer-to-peer collaboration application for large-scale systems.;1;156;;;;;;
phd/ch/Ostojic2010;Phd;2010;Multitree search decoding of linear codes.;1;93;;;;;;
phd/ch/Roth2010;Phd;2010;Real-time multi-object tracking.;1;102;;;;;;
phd/ch/Bergh2010;Phd;2010;Visual body pose analysis for human-computer interaction.;1;197;;;;;;
phd/ch/Krauth2010;Phd;2010;Modeling of subcortical anatomy and variability from stereotactic anatomical atlases.;1;109;;;;;;
phd/ch/Latze2010;Phd;2010;Towards a secure and user friendly authentication method for public wireless networks.;1;180;;;;;;
phd/ch/Brauckhoff2010;Phd;2010;Network traffic anomaly detection and evaluation.;1;180;;;;;;
phd/ch/Zikas2010;Phd;2010;Generalized corruption models in secure multi-party computation.;1;180;;;;;;
phd/ch/Behr2010;Phd;2010;Kreativer Umgang mit Computerspielen: die Entwicklung von Spielmodifikationen aus aneignungstheoretischer Sicht.;1;329;;;;;;
phd/ch/Woehrle2010;Phd;2010;Testing of wireless sensor networks.;1;144;;;;;;
phd/ch/Weise2010;Phd;2010;Real-time 3D scanning.;1;209;;;;;;
phd/ch/Prestipino2010;Phd;2010;Die virtuelle Gemeinschaft als Informationssystem: Informationsqualit?t nutzergenerierter Inhalte in der Dom?ne Tourismus.;1;300;;;;;;
phd/Lohnertz2010;Phd;2010;Algorithmen f?r Matchingprobleme in speziellen Graphklassen;;;;;;;;
books/daglib/0029114;Phd;2011;Theoretical Foundations of Artificial Immune Systems.;;;;;;;;
books/daglib/0029122;Phd;2011;Quantitative Analyse der Spontanmotorik von S?uglingen f?r die Prognose der infantilen Cerebralparese.;;;;;;;;
books/daglib/0029113;Phd;2011;New approaches to in silico design of epitope-based vaccines.;;;;;;;;
books/daglib/0027793;Phd;2011;Thalamic neurons in silico.;;;;;;;;
books/daglib/0029112;Phd;2011;Formal language theory of hairpin formations.;1;67;;;;;;
books/daglib/0029115;Phd;2011;Dynamic Code Evolution for Java.;;;;;;;;
books/daglib/0031224;Phd;2011;Branchenspezifische IT-Innovationssysteme - von der Analyse zur Intervention: am Beispiel des IT-Innovationssystems f?r Krankenh?user in Deutschland.;;;;;;;;
books/daglib/0029008;Phd;2011;Making small spaces feel large.;;;;;;;;
books/daglib/0027453;Phd;2011;Reconfigurable Component Connectors.;1;136;;;;;;
books/daglib/0029117;Phd;2011;Ray-based Image Generation for Advanced Medical Applications.;;;;;;;;
books/daglib/0029118;Phd;2011;Ultrasound Mosaicing and Motion Modeling - Applications in Medical Image Registration.;;;;;;;;
books/daglib/0029116;Phd;2011;Atomic Basic Blocks - Eine Abstraktion f?r die gezielte Manipulation der Echtzeitsystemarchitektur.;;;;;;;;
books/daglib/0029111;Phd;2011;The Structure of Dominating Subgraphs.;;;;;;;;
books/daglib/0027792;Phd;2011;Lock sensitive analysis of parallel programs.;;;;;;;;
books/daglib/0027791;Phd;2011;Efficient dynamic communication for real-time online interactive applications in heterogeneous environments.;;;;;;;;
books/daglib/0029120;Phd;2011;Toward a complexity theory for randomized search heuristics.;1;171;;;;;;
books/daglib/0029119;Phd;2011;Multioperator Weighted Monadic Datalog.;;;;;;;;
books/daglib/0029007;Phd;2011;Advancing evolution of artificial neural networks through behavioral adaptation.;;;;;;;;
phd/at/Wohlgenannt2011;Phd;2011;Learning ontology relations by combining corpus-based techniques and reasoning on data from semantic web sources.;1;221;;;;;;
phd/ie/Frank2011;Phd;2011;Adaptive and Tractable Bayesian Context Inference for Resource Constrained Devices.;1;242;;;;;;
phd/de/Engel2011;Phd;2011;Structural Analysis of Patterns and Shapes using Hierarchical Vibrations.;1;258;;;;;;http://www.dr.hut-verlag.de/978-3-8439-0053-9.html
phd/fr/Passant2011;Phd;2011;Semantic web technologies for enterprise 2.0.;1;328;;;;;;
phd/de/Haller2011;Phd;2011;User Interfaces for Personal Knowledge Management with Semantic Technologies.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000024007
phd/de/Papapetrou2011;Phd;2011;Approximate algorithms for efficient indexing, clustering, and classification in Peer-to-peer networks.;;;;;;;;http://edok01.tib.uni-hannover.de/edoks/e01dh11/657022330.pdf
phd/de/Spelmezan2011;Phd;2011;A language of tactile motion instructions for physical activities.;1;255;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2011/3733/
phd/de/Wundsam2011;Phd;2011;Towards Improved Control and Troubleshooting for Operational Networks.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3207/
phd/de/Brandes2011;Phd;2011;IT-Infrastructure-Library - Adaptierung f?r eine Nutzung durch kooperierende IT-Shared-Service-Center.;1;214;;;;;;
phd/de/Rohkohl2011;Phd;2011;Motion estimation and compensation for interventional cardiovascular image reconstruction.;1;128;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2215/
phd/de/Shafique2011;Phd;2011;Architectures for adaptive low-power embedded multimedia systems.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000023178
phd/de/Ehlers2011;Phd;2011;Qualit?t im E-Learning aus Lernersicht.;1;327;;;;;;
phd/de/Forster2011;Phd;2011;Parameterbestimmung von Synchron- und Asynchronmaschinen auf einem 32bit Festkomma Signalprozessor.;1;185;;;;;;
phd/nl/Bucksch2011;Phd;2011;Revealing the skeleton from imperfect point clouds.;1;141;;;;;;http://www.dr.hut-verlag.de/978-3-86853-877-9.html
phd/nl/Denef2011;Phd;2011;A Pattern Language of Firefighting Frontline Practice to Inform the Design of Ubiquitous Computing.;1;294;;;;;;
phd/nl/Astefanoaei2011;Phd;2011;An executable theory of multi-agent systems refinement;;;;;;;;https://openaccess.leidenuniv.nl/handle/1887/16343
phd/nl/Werf2011;Phd;2011;Compositional design and verification of component-based information systems.;1;221;;;;;;
phd/de/Puls2011;Phd;2011;Lokalisations- und Regelungsverfahren f?r einen 4-Rotor-Helikopter.;1;156;;;;;;http://www.dr.hut-verlag.de/978-3-8439-0027-0.html
phd/de/Senger2011;Phd;2011;Datenbasierte Methode zur automatischen Generierung elektrischer Verhaltensmodelle in der Automobilindustrie.;1;254;;;;;;http://www.dr.hut-verlag.de/978-3-86853-960-8.html
phd/de/Thalmaier2011;Phd;2011;Invariantengenerierung f?r die Verifikation von System-on-Chip-Protokollimplementierungen.;1;178;;;;;;
phd/de/Malekpour2011;Phd;2011;Throughput, mobility and security enhancement in SCTP multi-path communication.;1;203;;;;;;
phd/de/Skusa2011;Phd;2011;Semantische Koh?renz in der Softwareentwicklung: Beitr?ge zu einer entwicklungsphasen- und abstraktions?bergreifend homogenen Arbeitsumgebung.;1;248;;;;;;
phd/de/Ali2011;Phd;2011;Modellierung und Verifikation von verteilten/parallelen Informationssystemen.;;;;;;;;http://www.db-thueringen.de/servlets/DocumentServlet?id=17762
phd/de/Sauer2011;Phd;2011;Mixed-reality for enhanced robot teleoperation.;;;;;;;;http://www.opus-bayern.de/uni-wuerzburg/volltexte/2011/5508/
phd/de/Reinhardt2011;Phd;2011;IT-Unterst?tzung des offenen Innovationsmanagements: Anforderungen, Entwicklung und Evaluation einer Social-Software-basierten Open-Innovation-Plattform f?r Unternehmen.;1;304;;;;;;
phd/de/Frank2011;Phd;2011;Efficient Constraint Solving in Dynamic Languages.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3068/
phd/de/Clasen2011;Phd;2011;Towards Interactive Landscape Visualization.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3257/
phd/de/Daum2011;Phd;2011;Verteilung globaler Anfragen auf heterogene Stromverarbeitungssysteme.;;;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2765/
phd/de/Kallel2011;Phd;2011;Specifying and monitoring non-functional properties.;1;150;;;;;;
phd/de/Sari2011;Phd;2011;Mikrostrukturelle und mechanische Charakterisierung des Bondens von Silizium-Silizium und Silizium-Glas mit Laserstrahlung.;1;147;;;;;;
phd/de/Mikusz2011;Phd;2011;Koordination der Standardsoftwareentwicklung: ein situativer Ansatz.;1;270;;;;;;
phd/de/Vykoukal2011;Phd;2011;Business and environmental benefits through grid technology: empirical findings from the financial services industry.;;;;;;;;
phd/de/Voit2011;Phd;2011;Entwicklung und ?berpr?fung von Kausalhypothesen: Gestaltungsoptionen f?r einen Analyseprozess zur Fundierung betrieblicher Ziel- und Kennzahlensysteme durch Kausalhypothesen am Beispiel des Performance-Managements.;;;;;;;;http://www.opus-bayern.de/uni-bamberg/volltexte/2011/294/
phd/de/Voigt2011;Phd;2011;Quantitative MR imaging of the electric properties and local SAR based on improved RF transmit field mapping.;1;145;;;;;;
phd/de/Schafer2011a;Phd;2011;Control system design schemata and their application in off-road robotics.;;;;;;;;http://kluedo.ub.uni-kl.de/volltexte/2011/2620/index.html
phd/de/Haker2011;Phd;2011;Gesture-based interaction with time-of-flight cameras.;;;;;;;;http://www.students.informatik.uni-luebeck.de/zhb/ediss901.pdf
phd/de/Sommer2011;Phd;2011;Car-to-X Communication in Heterogeneous Environments.;;;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2657/
phd/de/Gotscharek2011;Phd;2011;Lexikalische Ressourcen zur Erschlie?ung historischer Dokumentkollektionen.;1;191;;;;;;http://www.dr.hut-verlag.de/978-3-86853-979-0.html
phd/de/Irmert2011;Phd;2011;Eine Infrastruktur f?r die Modularisierung und Laufzeitadaption bei Datenbanksystemen.;1;232;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2668/
phd/de/Bicking2011;Phd;2011;Governing strategic e-government research planning: concept for computer-assisted qualitative data analysis software.;1;272;;;;;;
phd/de/Nowey2011;Phd;2011;Konzeption eines Systems zur ?berbetrieblichen Sammlung und Nutzung von quantitativen Daten ?ber Informationssicherheitsvorf?lle.;1;302;;;;;;
phd/de/Ruckert2011;Phd;2011;Lattice-based signature schemes with additional features.;1;159;;;;;;http://tuprints.ulb.tu-darmstadt.de/2393/
phd/de/Kruger2011;Phd;2011;Lebenslagen in very large business applications: Behandlung von Informationsdefiziten durch individuelle Berechtigungsvergabe.;1;249;;;;;;
phd/de/Lindner2011;Phd;2011;Towards efficient lattice-based cryptography.;1;71;;;;;;http://tuprints.ulb.tu-darmstadt.de/2387/
phd/de/Piefel2011;Phd;2011;CeeJay - Ein Metamodell zur Codegenerierung.;1;188;;;;;;http://www.dr.hut-verlag.de/978-3-86853-898-4.html
phd/de/Obermaier2011;Phd;2011;Multi-field visualization.;1;175;;;;;;http://kluedo.ub.uni-kl.de/volltexte/2011/2604/index.html
phd/de/Liu2011;Phd;2011;Data compression in ultrasound computed tomography.;1;170;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000023057
phd/de/Berndt2011;Phd;2011;Musik f?r interaktive Medien: Arrangement- und Interpretationstechniken.;;;;;;;;http://www.dr.hut-verlag.de/978-3-8439-0123-9.html
phd/de/Auernhammer2011;Phd;2011;Optimized processor - network adapter coupling for high performance applications.;1;250;;;;;;
phd/de/Lepping2011;Phd;2011;Dezentrales grid scheduling mittels computational intelligence.;;;;;;;;http://hdl.handle.net/2003/27681
phd/de/Sander2011;Phd;2011;Entwurfsraumexploration eingebetteter Multi-Core-Systeme auf Architekturebene unter Ber?cksichtigung von Performanz, Energie und Zuverl?ssigkeit.;1;135;;;;;;http://www.dr.hut-verlag.de/978-3-86853-849-6.html
phd/de/Weiler2011;Phd;2011;From visual analysis to visual integration: combining the motion and form pathways.;1;108;;;;;;
phd/de/Schumacher2011;Phd;2011;Performance modeling and anlysis in high-performance reconfigurable computing.;1;0;;;;;;
phd/de/Rolshofen2011;Phd;2011;Benutzerschnittstellen zur Mensch-Maschine-Interaktion durch akustische Signale.;1;190;;;;;;
phd/de/Hauth2011;Phd;2011;Toolpath Generation for Finishing Processing.;1;169;;;;;;
phd/de/Gebser2011;Phd;2011;Proof theory and algorithms for answer set programming.;;;;;;;;http://opus.kobv.de/ubp/volltexte/2011/5542/
phd/de/Schmidt2011b;Phd;2011;Die Entwicklung einer Java-basierten Bildverarbeitungssoftware f?r Telekonferenz und Lehre.;;;;;;;;http://www.students.informatik.uni-luebeck.de/zhb/ediss909.pdf
